cat_id,cat_parent,category,count_talent,timebank
68,9,Car Care,1,47
69,9,Carpentry / Construction,4,47
70,9,Electrical,1,47
71,9,Garden & Yard Work,27,47
74,9,Miscellaneous,15,47
72,9,Painting,10,47
73,9,Plumbing,2,47
11,is_parent,Misc. (Not Above),17,frederick
82,11,All Other Services,7,47
83,11,For Sale,4,47
85,11,Free Stuff,5,47
84,11,Wanted,1,47
6,is_parent,Recreation,31,frederick
47,6,Books & Videos,4,47
48,6,Dancing,3,47
49,6,Events,4,47
50,6,Games,3,47
53,6,Miscellaneous,8,47
51,6,Sports,5,47
52,6,Travel,4,47
1,is_parent,Transportation,34,frederick
12,1,Errands / Shopping,13,47
13,1,Local,10,47
15,1,Medical,4,47
18,1,Miscellaneous,5,47
16,1,Train / Bus / Airport,2,47
5,is_parent,Wellness,82,frederick
40,5,Complementary Therapies,20,47
41,5,Counseling,9,47
42,5,Diet & Nutrition,18,47
43,5,Fitness & Exercise,7,47
44,5,Medical Services,2,47
46,5,Miscellaneous,15,47
45,5,Yoga / Meditation,11,47
8,is_parent,"Arts, Crafts & Music",1,ghoodcalgary
62,8,Crafts,1,48
10,is_parent,Business Services,7,ghoodcalgary
89,10,Business Coaching,1,48
79,10,Marketing,1,48
81,10,Miscellaneous,3,48
87,10,Small Business Support,2,48
4,is_parent,Community Activities,0,ghoodcalgary
3,is_parent,Companionship,0,ghoodcalgary
7,is_parent,Education,0,ghoodcalgary
2,is_parent,Help At Home,3,ghoodcalgary
21,2,Hair & Beauty,1,48
23,2,Pet Care,2,48
9,is_parent,Home,0,ghoodcalgary
90,is_parent,Homemade Goods,0,ghoodcalgary
11,is_parent,Misc. (Not Above),0,ghoodcalgary
6,is_parent,Recreation,0,ghoodcalgary
1,is_parent,Transportation,1,ghoodcalgary
12,1,Errands / Shopping,1,48
5,is_parent,Wellness,2,ghoodcalgary
41,5,Counseling,1,48
88,5,Personal Coaching,1,48
8,is_parent,"Arts, Crafts & Music",1,karma
61,8,Classes,1,49
10,is_parent,Business Services,0,karma
4,is_parent,Community Activities,2,karma
34,4,Community Service,1,49
35,4,Fund-raising,1,49
3,is_parent,Companionship,1,karma
26,3,Clubs,1,49
7,is_parent,Education,0,karma
2,is_parent,Help At Home,0,karma
9,is_parent,Home,0,karma
11,is_parent,Misc. (Not Above),0,karma
6,is_parent,Recreation,1,karma
49,6,Events,1,49
1,is_parent,Transportation,0,karma
5,is_parent,Wellness,1,karma
43,5,Fitness & Exercise,1,49
8,is_parent,"Arts, Crafts & Music",0,globetable
10,is_parent,Business Services,0,globetable
4,is_parent,Community Activities,0,globetable
3,is_parent,Companionship,0,globetable
7,is_parent,Education,0,globetable
2,is_parent,Help At Home,0,globetable
9,is_parent,Home,0,globetable
11,is_parent,Misc. (Not Above),0,globetable
6,is_parent,Recreation,0,globetable
1,is_parent,Transportation,0,globetable
5,is_parent,Wellness,0,globetable
8,is_parent,"Arts, Crafts & Music",15,goodneighborstb
61,8,Classes,2,51
62,8,Crafts,5,51
63,8,Entertainment,1,51
64,8,Lessons,3,51
65,8,Photo & Video,2,51
66,8,Theater,2,51
10,is_parent,Business Services,11,goodneighborstb
75,10,Clerical,2,51
76,10,Computer Support,3,51
77,10,Financial,1,51
79,10,Marketing,2,51
81,10,Miscellaneous,1,51
80,10,Research,2,51
4,is_parent,Community Activities,38,goodneighborstb
33,4,Clean-up / Recycling,3,51
34,4,Community Service,6,51
35,4,Fund-raising,4,51
86,4,Group Projects,4,51
36,4,Help Our TimeBank!,8,51
39,4,Miscellaneous,1,51
37,4,Special Projects,3,51
38,4,Work For Social Change,9,51
3,is_parent,Companionship,23,goodneighborstb
26,3,Clubs,1,51
27,3,Dining Out,8,51
28,3,Email / IM,4,51
29,3,Home Visits,2,51
30,3,Medical Errands,1,51
32,3,Miscellaneous,4,51
31,3,Telephone Calls,3,51
7,is_parent,Education,18,goodneighborstb
54,7,Advocacy,4,51
55,7,Classes / Workshops,4,51
56,7,Computers / Technology,3,51
59,7,Tutoring / Mentoring,7,51
2,is_parent,Help At Home,20,goodneighborstb
19,2,Child Care,2,51
20,2,Cooking,7,51
21,2,Hair & Beauty,2,51
22,2,Housekeeping / Chores,3,51
23,2,Pet Care,3,51
24,2,Respite Care,1,51
87,2,Sewing,2,51
9,is_parent,Home,7,goodneighborstb
68,9,Car Care,1,51
69,9,Carpentry / Construction,1,51
71,9,Garden & Yard Work,2,51
72,9,Painting,3,51
11,is_parent,Misc. (Not Above),3,goodneighborstb
82,11,All Other Services,1,51
83,11,For Sale,1,51
85,11,Free Stuff,1,51
6,is_parent,Recreation,20,goodneighborstb
47,6,Books & Videos,5,51
49,6,Events,7,51
50,6,Games,4,51
53,6,Miscellaneous,2,51
51,6,Sports,1,51
52,6,Travel,1,51
1,is_parent,Transportation,15,goodneighborstb
12,1,Errands / Shopping,5,51
13,1,Local,3,51
18,1,Miscellaneous,2,51
16,1,Train / Bus / Airport,3,51
17,1,Worship,2,51
5,is_parent,Wellness,5,goodneighborstb
41,5,Counseling,1,51
42,5,Diet & Nutrition,2,51
46,5,Miscellaneous,1,51
45,5,Yoga / Meditation,1,51
8,is_parent,"Arts, Crafts & Music",0,scgm
10,is_parent,Business Services,5,scgm
76,10,Computer Support,2,52
77,10,Financial,1,52
79,10,Marketing,1,52
80,10,Research,1,52
4,is_parent,Community Activities,7,scgm
34,4,Community Service,1,52
35,4,Fund-raising,1,52
86,4,Group Projects,1,52
36,4,Help Our TimeBank!,2,52
38,4,Work For Social Change,2,52
3,is_parent,Companionship,3,scgm
29,3,Home Visits,1,52
30,3,Medical Errands,1,52
31,3,Telephone Calls,1,52
7,is_parent,Education,10,scgm
54,7,Advocacy,2,52
55,7,Classes / Workshops,2,52
56,7,Computers / Technology,2,52
57,7,Languages / Translation,1,52
58,7,Personal Finances,1,52
59,7,Tutoring / Mentoring,2,52
2,is_parent,Help At Home,1,scgm
22,2,Housekeeping / Chores,1,52
9,is_parent,Home,3,scgm
71,9,Garden & Yard Work,1,52
95,9,Meals,1,52
74,9,Miscellaneous,1,52
11,is_parent,Misc. (Not Above),6,scgm
83,11,For Sale,2,52
85,11,Free Stuff,2,52
84,11,Wanted,2,52
6,is_parent,Recreation,2,scgm
47,6,Books & Videos,2,52
87,is_parent,Time Bank Store,0,scgm
1,is_parent,Transportation,3,scgm
12,1,Errands / Shopping,1,52
16,1,Train / Bus / Airport,1,52
17,1,Worship,1,52
5,is_parent,Wellness,2,scgm
41,5,Counseling,1,52
42,5,Diet & Nutrition,1,52
8,is_parent,"Arts, Crafts & Music",20,greatbay
61,8,Classes,4,53
62,8,Crafts,6,53
63,8,Entertainment,1,53
64,8,Lessons,3,53
67,8,Miscellaneous,3,53
65,8,Photo & Video,1,53
66,8,Theater,2,53
10,is_parent,Business Services,14,greatbay
75,10,Clerical,5,53
76,10,Computer Support,2,53
79,10,Marketing,2,53
81,10,Miscellaneous,2,53
80,10,Research,3,53
4,is_parent,Community Activities,32,greatbay
33,4,Clean-up / Recycling,5,53
34,4,Community Service,4,53
35,4,Fund-raising,4,53
86,4,Group Projects,3,53
36,4,Help Our TimeBank!,6,53
39,4,Miscellaneous,2,53
37,4,Special Projects,2,53
38,4,Work For Social Change,6,53
3,is_parent,Companionship,7,greatbay
29,3,Home Visits,2,53
30,3,Medical Errands,2,53
31,3,Telephone Calls,3,53
7,is_parent,Education,29,greatbay
54,7,Advocacy,3,53
55,7,Classes / Workshops,7,53
56,7,Computers / Technology,2,53
57,7,Languages / Translation,3,53
60,7,Miscellaneous,2,53
58,7,Personal Finances,2,53
59,7,Tutoring / Mentoring,10,53
2,is_parent,Help At Home,31,greatbay
19,2,Child Care,5,53
20,2,Cooking & Sewing,13,53
21,2,Hair & Beauty,1,53
22,2,Housekeeping / Chores,5,53
25,2,Miscellaneous,1,53
23,2,Pet Care,3,53
24,2,Respite Care,3,53
9,is_parent,Home,12,greatbay
69,9,Carpentry / Construction,1,53
71,9,Garden & Yard Work,6,53
74,9,Miscellaneous,3,53
72,9,Painting,2,53
11,is_parent,Misc. (Not Above),3,greatbay
82,11,All Other Services,1,53
172,11,Miscellaneous,2,53
6,is_parent,Recreation,10,greatbay
47,6,Books & Videos,2,53
49,6,Events,1,53
50,6,Games,4,53
53,6,Miscellaneous,1,53
51,6,Sports,1,53
52,6,Travel,1,53
1,is_parent,Transportation,21,greatbay
12,1,Errands / Shopping,6,53
13,1,Local,10,53
14,1,Long Distance,1,53
15,1,Medical,1,53
18,1,Miscellaneous,1,53
16,1,Train / Bus / Airport,2,53
5,is_parent,Wellness,9,greatbay
40,5,Complementary Therapies,2,53
42,5,Diet & Nutrition,3,53
43,5,Fitness & Exercise,1,53
46,5,Miscellaneous,2,53
45,5,Yoga / Meditation,1,53
8,is_parent,"Arts, Crafts & Music",3,gc
62,8,Crafts,1,54
63,8,Entertainment,1,54
64,8,Lessons,1,54
10,is_parent,Business Services,4,gc
77,10,Financial,1,54
79,10,Marketing,1,54
81,10,Miscellaneous,1,54
80,10,Research,1,54
4,is_parent,Community Activities,7,gc
33,4,Clean-up / Recycling,1,54
34,4,Community Service,1,54
35,4,Fund-raising,1,54
36,4,Help Our TimeBank!,1,54
37,4,Special Projects,2,54
38,4,Work For Social Change,1,54
3,is_parent,Companionship,7,gc
26,3,Clubs,1,54
27,3,Dining Out,2,54
29,3,Home Visits,2,54
30,3,Medical Errands,1,54
32,3,Miscellaneous,1,54
7,is_parent,Education,6,gc
55,7,Classes / Workshops,1,54
56,7,Computers / Technology,1,54
60,7,Miscellaneous,1,54
58,7,Personal Finances,1,54
59,7,Tutoring / Mentoring,2,54
2,is_parent,Help At Home,8,gc
19,2,Child Care,1,54
22,2,Housekeeping / Chores,1,54
25,2,Miscellaneous,3,54
23,2,Pet Care,2,54
24,2,Respite Care,1,54
9,is_parent,Home,8,gc
68,9,Car Care,1,54
71,9,Garden & Yard Work,2,54
74,9,Miscellaneous,3,54
72,9,Painting,2,54
11,is_parent,Misc. (Not Above),2,gc
82,11,All Other Services,1,54
83,11,For Sale,1,54
6,is_parent,Recreation,7,gc
47,6,Books & Videos,2,54
48,6,Dancing,2,54
49,6,Events,2,54
51,6,Sports,1,54
1,is_parent,Transportation,5,gc
13,1,Local,1,54
14,1,Long Distance,1,54
15,1,Medical,1,54
18,1,Miscellaneous,1,54
17,1,Worship,1,54
5,is_parent,Wellness,6,gc
41,5,Counseling,1,54
43,5,Fitness & Exercise,2,54
46,5,Miscellaneous,2,54
45,5,Yoga / Meditation,1,54
8,is_parent,"Arts, Crafts & Music",6,greaterheights
61,8,Classes,1,55
62,8,Crafts,2,55
64,8,Lessons,1,55
67,8,Miscellaneous,2,55
10,is_parent,Business Services,15,greaterheights
76,10,Computer Support,4,55
77,10,Financial,3,55
79,10,Marketing,3,55
81,10,Miscellaneous,1,55
80,10,Research,4,55
4,is_parent,Community Activities,48,greaterheights
33,4,Clean-up / Recycling,6,55
34,4,Community Service,8,55
35,4,Fund-raising,3,55
86,4,Group Projects,6,55
36,4,Help Our TimeBank!,9,55
39,4,Miscellaneous,1,55
37,4,Special Projects,3,55
38,4,Work For Social Change,12,55
3,is_parent,Companionship,30,greaterheights
27,3,Dining Out,4,55
28,3,Email / IM,3,55
29,3,Home Visits,7,55
30,3,Medical Errands,5,55
32,3,Miscellaneous,5,55
31,3,Telephone Calls,6,55
7,is_parent,Education,19,greaterheights
55,7,Classes / Workshops,3,55
56,7,Computers / Technology,4,55
57,7,Languages / Translation,1,55
60,7,Miscellaneous,2,55
58,7,Personal Finances,3,55
59,7,Tutoring / Mentoring,6,55
2,is_parent,Help At Home,17,greaterheights
19,2,Child Care,1,55
20,2,Cooking & Sewing,7,55
22,2,Housekeeping / Chores,1,55
25,2,Miscellaneous,3,55
23,2,Pet Care,4,55
24,2,Respite Care,1,55
9,is_parent,Home,18,greaterheights
69,9,Carpentry / Construction,3,55
70,9,Electrical,1,55
71,9,Garden & Yard Work,7,55
74,9,Miscellaneous,4,55
72,9,Painting,3,55
11,is_parent,Misc. (Not Above),6,greaterheights
82,11,All Other Services,1,55
83,11,For Sale,2,55
85,11,Free Stuff,3,55
6,is_parent,Recreation,12,greaterheights
47,6,Books & Videos,3,55
48,6,Dancing,1,55
49,6,Events,1,55
50,6,Games,2,55
53,6,Miscellaneous,2,55
51,6,Sports,2,55
52,6,Travel,1,55
1,is_parent,Transportation,24,greaterheights
12,1,Errands / Shopping,5,55
13,1,Local,5,55
15,1,Medical,4,55
18,1,Miscellaneous,2,55
16,1,Train / Bus / Airport,5,55
17,1,Worship,3,55
5,is_parent,Wellness,16,greaterheights
40,5,Complementary Therapies,1,55
41,5,Counseling,3,55
42,5,Diet & Nutrition,3,55
43,5,Fitness & Exercise,6,55
45,5,Yoga / Meditation,3,55
114,is_parent,Account Management,0,gwtb
8,is_parent,"Arts, Crafts & Music",6,gwtb
62,8,Crafts,2,56
63,8,Entertainment,2,56
64,8,Lessons,1,56
67,8,Miscellaneous,1,56
94,is_parent,"Arts, Crafts & Music",9,gwtb
95,94,Lessons,5,56
98,94,Miscellaneous,2,56
97,94,Photo & Video,2,56
10,is_parent,Business Services,14,gwtb
75,10,Clerical,1,56
76,10,Computer Support,3,56
79,10,Marketing,3,56
81,10,Miscellaneous,4,56
88,10,Project Management,2,56
80,10,Research,1,56
4,is_parent,Community Activities,26,gwtb
33,4,Clean-up / Recycling,3,56
34,4,Community Service,5,56
35,4,Fund-raising,1,56
86,4,Group Projects,5,56
36,4,Help Our TimeBank!,2,56
39,4,Miscellaneous,1,56
121,4,Other,1,56
37,4,Special Projects,3,56
38,4,Work For Social Change,5,56
3,is_parent,Companionship,4,gwtb
29,3,Home Visits,1,56
30,3,Medical Errands,1,56
32,3,Miscellaneous,1,56
31,3,Telephone Calls,1,56
89,is_parent,Computers and Technology,12,gwtb
91,89,Miscellaneous,3,56
92,89,Repairs & Troubleshooting,2,56
90,89,Teaching,5,56
93,89,Web Sites,2,56
122,is_parent,Crafting and Artisan Services,1,gwtb
123,122,Other,1,56
124,is_parent,Donation of Credits,1,gwtb
125,124,Other,1,56
7,is_parent,Education,15,gwtb
55,7,Classes / Workshops,3,56
56,7,Computers / Technology,2,56
57,7,Languages / Translation,2,56
60,7,Miscellaneous,1,56
59,7,Tutoring / Mentoring,7,56
118,is_parent,Elder and Companionship,2,gwtb
119,118,Other,2,56
2,is_parent,Help At Home,28,gwtb
19,2,Child Care,3,56
100,2,Cooking,3,56
20,2,Cooking & Sewing,2,56
96,2,Elder Care,3,56
87,2,Hair & Beauty,2,56
22,2,Housekeeping / Chores,5,56
25,2,Miscellaneous,1,56
23,2,Pet Care,5,56
24,2,Respite Care,2,56
108,2,Sewing,2,56
9,is_parent,Home,22,gwtb
69,9,Carpentry / Construction,4,56
101,9,Garden & Yard Work,8,56
71,9,Garden & Yard Work,2,56
74,9,Miscellaneous,5,56
72,9,Painting,3,56
103,is_parent,Language Services,18,gwtb
109,103,Editing & Proof Reading,7,56
110,103,Lessons,2,56
111,103,Miscellaneous,1,56
104,103,Translation & Interpretation,3,56
112,103,Writing,5,56
11,is_parent,Misc. (Not Above),0,gwtb
6,is_parent,Recreation,10,gwtb
48,6,Dancing,1,56
49,6,Events,3,56
50,6,Games,2,56
53,6,Miscellaneous,1,56
51,6,Sports,2,56
52,6,Travel,1,56
116,is_parent,Time Bank Support,0,gwtb
106,is_parent,Transition Guelph Projects,5,gwtb
113,106,Appleseed Collective,1,56
120,106,Miscellaneous,1,56
107,106,Resilience Festival,3,56
1,is_parent,Transportation,11,gwtb
12,1,Errands / Shopping,5,56
105,1,Hauling,3,56
15,1,Medical,1,56
18,1,Miscellaneous,2,56
5,is_parent,Wellness,23,gwtb
40,5,Complementary Therapies,1,56
41,5,Counseling,2,56
42,5,Diet & Nutrition,3,56
43,5,Fitness & Exercise,3,56
99,5,Fitness & Exercise,3,56
102,5,Healing Services,3,56
44,5,Medical Services,1,56
46,5,Miscellaneous,4,56
45,5,Yoga / Meditation,3,56
8,is_parent,"Arts, Crafts & Music",0,choptank
10,is_parent,Business Services,0,choptank
4,is_parent,Community Activities,0,choptank
3,is_parent,Companionship,0,choptank
7,is_parent,Education,0,choptank
2,is_parent,Help At Home,1,choptank
23,2,Pet Care,1,57
9,is_parent,Home,3,choptank
69,9,Carpentry / Construction,1,57
71,9,Garden & Yard Work,1,57
74,9,Miscellaneous,1,57
11,is_parent,Misc. (Not Above),0,choptank
6,is_parent,Recreation,0,choptank
1,is_parent,Transportation,3,choptank
12,1,Errands / Shopping,1,57
15,1,Medical,1,57
17,1,Worship,1,57
5,is_parent,Wellness,0,choptank
8,is_parent,"Arts, Crafts & Music",1,bc-historyofmoney
64,8,Lessons,1,59
10,is_parent,Business Services,2,bc-historyofmoney
76,10,Computer Support,2,59
4,is_parent,Community Activities,0,bc-historyofmoney
3,is_parent,Companionship,3,bc-historyofmoney
27,3,Dining Out,2,59
32,3,Miscellaneous,1,59
7,is_parent,Education,12,bc-historyofmoney
55,7,Classes / Workshops,2,59
56,7,Computers / Technology,2,59
57,7,Languages / Translation,5,59
60,7,Miscellaneous,1,59
59,7,Tutoring / Mentoring,2,59
2,is_parent,Help At Home,4,bc-historyofmoney
20,2,Cooking & Sewing,3,59
25,2,Miscellaneous,1,59
9,is_parent,Home,0,bc-historyofmoney
11,is_parent,Misc. (Not Above),1,bc-historyofmoney
82,11,All Other Services,1,59
6,is_parent,Recreation,7,bc-historyofmoney
53,6,Miscellaneous,1,59
51,6,Sports,4,59
52,6,Travel,2,59
1,is_parent,Transportation,11,bc-historyofmoney
12,1,Errands / Shopping,5,59
13,1,Local,4,59
14,1,Long Distance,1,59
18,1,Miscellaneous,1,59
5,is_parent,Wellness,6,bc-historyofmoney
40,5,Complementary Therapies,1,59
42,5,Diet & Nutrition,2,59
43,5,Fitness & Exercise,3,59
8,is_parent,"Arts, Crafts & Music",0,opexchange
10,is_parent,Business Services,0,opexchange
4,is_parent,Community Activities,0,opexchange
3,is_parent,Companionship,0,opexchange
7,is_parent,Education,0,opexchange
2,is_parent,Help At Home,0,opexchange
9,is_parent,Home,0,opexchange
11,is_parent,Misc. (Not Above),0,opexchange
6,is_parent,Recreation,0,opexchange
1,is_parent,Transportation,0,opexchange
5,is_parent,Wellness,0,opexchange
8,is_parent,"Arts, Crafts & Music",4,our4ourworld
61,8,Classes,1,61
62,8,Crafts,2,61
65,8,Photo & Video,1,61
10,is_parent,Business Services,3,our4ourworld
75,10,Administrative & Clerical,1,61
79,10,Marketing,1,61
80,10,Research,1,61
4,is_parent,Community Activities,9,our4ourworld
33,4,Clean-up / Recycling,1,61
86,4,Group Projects,3,61
37,4,Special Projects,2,61
38,4,Work For Social Change,3,61
3,is_parent,Companionship,3,our4ourworld
27,3,Dining Out,1,61
28,3,Email / IM,1,61
30,3,Medical Errands,1,61
7,is_parent,Education,4,our4ourworld
54,7,Advocacy,1,61
55,7,Classes / Workshops,2,61
59,7,Tutoring / Mentoring,1,61
194,is_parent,Food Not Lawns,3,our4ourworld
195,194,Special Projects,3,61
175,is_parent,Garden & Yards,9,our4ourworld
179,175,Cultivate / Plant,2,61
177,175,Food Not Lawns,1,61
181,175,Harvest,1,61
187,175,Permaculture,1,61
196,175,Special Projects,2,61
186,175,Water Features,1,61
180,175,Weed,1,61
188,is_parent,H4OW Time Exchange,7,our4ourworld
189,188,Community Building,4,61
191,188,Outreach,3,61
2,is_parent,Help At Home,5,our4ourworld
19,2,Child Care,1,61
20,2,Cooking & Sewing,2,61
22,2,Housekeeping / Chores,1,61
23,2,Pet Care,1,61
9,is_parent,Home,9,our4ourworld
69,9,Carpentry / Construction,2,61
70,9,Electrical,1,61
71,9,Garden & Yard Work,3,61
72,9,Painting,2,61
73,9,Plumbing,1,61
11,is_parent,Misc. (Not Above),1,our4ourworld
82,11,All Other Services,1,61
6,is_parent,Recreation,5,our4ourworld
47,6,Books & Videos,1,61
48,6,Dancing,1,61
49,6,Events,2,61
52,6,Travel,1,61
1,is_parent,Transportation,5,our4ourworld
12,1,Errands / Shopping,1,61
13,1,Local,2,61
15,1,Medical,1,61
16,1,Train / Bus / Airport,1,61
5,is_parent,Wellness,11,our4ourworld
40,5,Complementary Therapies,1,61
41,5,Counseling / Coaching,1,61
42,5,Diet / Nutrition,2,61
43,5,Fitness / Exercise,1,61
174,5,Healing Arts Therapies,2,61
173,5,Massage Therapy,2,61
45,5,Yoga / Meditation,2,61
8,is_parent,"Arts, Crafts & Music",3,ourcommunityinterfai
61,8,Classes,1,62
64,8,Lessons,1,62
65,8,Photo & Video,1,62
10,is_parent,Business Services,12,ourcommunityinterfai
75,10,Clerical,1,62
116,10,Coaching,4,62
76,10,Computer Support,3,62
78,10,Legal,1,62
81,10,Miscellaneous,3,62
4,is_parent,Community Activities,23,ourcommunityinterfai
33,4,Clean-up / Recycling,3,62
34,4,Community Service,5,62
35,4,Fund-raising,1,62
86,4,Group Projects,3,62
36,4,Help Our TimeBank!,4,62
39,4,Miscellaneous,1,62
37,4,Special Projects,3,62
38,4,Work For Social Change,3,62
3,is_parent,Companionship,9,ourcommunityinterfai
26,3,Clubs,1,62
29,3,Home Visits,3,62
30,3,Medical Errands,2,62
32,3,Miscellaneous,1,62
31,3,Telephone Calls,2,62
7,is_parent,Education,18,ourcommunityinterfai
54,7,Advocacy,4,62
55,7,Classes / Workshops,2,62
56,7,Computers / Technology,1,62
87,7,English as a Second Language (ESL),2,62
57,7,Languages / Translation,3,62
60,7,Miscellaneous,3,62
59,7,Tutoring / Mentoring,3,62
2,is_parent,Help At Home,7,ourcommunityinterfai
20,2,Cooking & Sewing,2,62
22,2,Housekeeping / Chores,2,62
25,2,Miscellaneous,2,62
23,2,Pet Care,1,62
9,is_parent,Home,4,ourcommunityinterfai
71,9,Garden & Yard Work,1,62
74,9,Miscellaneous,2,62
72,9,Painting,1,62
89,is_parent,In-Sanctuary Support,7,ourcommunityinterfai
108,89,Child Care--non-licensed (requires background ck--no cost to mem,1,62
91,89,Door Monitor/Watcher,2,62
107,89,English as a Second Language,2,62
90,89,Overnight Monitoring,1,62
97,89,Washing Laundry,1,62
11,is_parent,Misc. (Not Above),1,ourcommunityinterfai
82,11,All Other Services,1,62
109,is_parent,Organizational Support,3,ourcommunityinterfai
111,109,Business Services,1,62
114,109,Office Space,1,62
110,109,Professional Training,1,62
6,is_parent,Recreation,11,ourcommunityinterfai
47,6,Books & Videos,3,62
49,6,Events,1,62
50,6,Games,2,62
53,6,Miscellaneous,2,62
51,6,Sports,2,62
52,6,Travel,1,62
100,is_parent,Refugee Support,7,ourcommunityinterfai
121,100,Citizenship classes,1,62
106,100,English as a Second Language,2,62
118,100,Home visit,1,62
102,100,Mentoring for Education and Career Opportunities,1,62
119,100,Misc,1,62
103,100,Social Bridging,1,62
94,is_parent,TimeBank Support,4,ourcommunityinterfai
105,94,Guardian Angel,2,62
96,94,Misc,2,62
1,is_parent,Transportation,15,ourcommunityinterfai
12,1,Errands / Shopping,2,62
13,1,Local,2,62
15,1,Medical,3,62
18,1,Miscellaneous,3,62
88,1,Taking children to/from school,1,62
16,1,Train / Bus / Airport,1,62
17,1,Transportation to worship services,3,62
5,is_parent,Wellness,4,ourcommunityinterfai
41,5,Counseling,2,62
42,5,Diet & Nutrition,1,62
45,5,Yoga / Meditation,1,62
8,is_parent,"Arts, Crafts & Music",20,isiinc
61,8,Classes,3,63
62,8,Crafts,7,63
63,8,Entertainment,1,63
64,8,Lessons,2,63
67,8,Miscellaneous,3,63
65,8,Photo & Video,4,63
10,is_parent,Business Services,9,isiinc
75,10,Clerical,4,63
76,10,Computer Support,1,63
77,10,Financial,1,63
81,10,Miscellaneous,1,63
80,10,Research,2,63
4,is_parent,Community Activities,26,isiinc
33,4,Clean-up / Recycling,4,63
34,4,Community Service,5,63
35,4,Fund-raising,4,63
86,4,Group Projects,4,63
36,4,Help Our TimeBank!,2,63
39,4,Miscellaneous,2,63
37,4,Special Projects,4,63
38,4,Work For Social Change,1,63
3,is_parent,Companionship,18,isiinc
27,3,Dining Out,1,63
28,3,Email / IM,3,63
