cat_id,cat_parent,category,count_talent,timebank,timestamp
84,11,Wanted,2,hurunui,2019-01-23 09:56:15
6,is_parent,Recreation,115,hurunui,2019-01-23 09:56:15
47,6,Books & Videos,28,hurunui,2019-01-23 09:56:15
48,6,Dancing,11,hurunui,2019-01-23 09:56:15
49,6,Events,22,hurunui,2019-01-23 09:56:15
50,6,Games,7,hurunui,2019-01-23 09:56:15
53,6,Miscellaneous,9,hurunui,2019-01-23 09:56:15
51,6,Sports,20,hurunui,2019-01-23 09:56:15
52,6,Travel,18,hurunui,2019-01-23 09:56:15
194,is_parent,Rural-living/Farming,54,hurunui,2019-01-23 09:56:15
213,194,Beekeeping,5,hurunui,2019-01-23 09:56:15
227,194,Equine,6,hurunui,2019-01-23 09:56:15
215,194,Family support,4,hurunui,2019-01-23 09:56:15
210,194,Farm vehicle competence,1,hurunui,2019-01-23 09:56:15
206,194,Fencing,2,hurunui,2019-01-23 09:56:15
214,194,Grape-growing/wine-making,4,hurunui,2019-01-23 09:56:15
207,194,Livestock management & health,9,hurunui,2019-01-23 09:56:15
211,194,Machinery maintenance,2,hurunui,2019-01-23 09:56:15
209,194,Milking experience,8,hurunui,2019-01-23 09:56:15
195,194,Pasture management,4,hurunui,2019-01-23 09:56:15
208,194,Poultry,8,hurunui,2019-01-23 09:56:15
205,194,Shearing/crutching,1,hurunui,2019-01-23 09:56:15
1,is_parent,Transportation,204,hurunui,2019-01-23 09:56:15
12,1,Errands / Shopping,65,hurunui,2019-01-23 09:56:15
13,1,Local,67,hurunui,2019-01-23 09:56:15
14,1,Long Distance,16,hurunui,2019-01-23 09:56:15
15,1,Medical,24,hurunui,2019-01-23 09:56:15
18,1,Miscellaneous,15,hurunui,2019-01-23 09:56:15
16,1,Train / Bus / Airport,11,hurunui,2019-01-23 09:56:15
17,1,Worship,6,hurunui,2019-01-23 09:56:15
5,is_parent,Wellness,100,hurunui,2019-01-23 09:56:15
40,5,Complementary Therapies,16,hurunui,2019-01-23 09:56:15
41,5,Counseling,12,hurunui,2019-01-23 09:56:15
42,5,Diet & Nutrition,20,hurunui,2019-01-23 09:56:15
43,5,Fitness & Exercise,19,hurunui,2019-01-23 09:56:15
44,5,Medical Services,3,hurunui,2019-01-23 09:56:15
46,5,Miscellaneous,12,hurunui,2019-01-23 09:56:15
45,5,Yoga / Meditation,18,hurunui,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",67,huttsouth,2019-01-23 09:56:15
61,8,Classes,10,huttsouth,2019-01-23 09:56:15
62,8,Crafts,20,huttsouth,2019-01-23 09:56:15
63,8,Entertainment,3,huttsouth,2019-01-23 09:56:15
64,8,Lessons,9,huttsouth,2019-01-23 09:56:15
67,8,Miscellaneous,12,huttsouth,2019-01-23 09:56:15
65,8,Photo & Video,10,huttsouth,2019-01-23 09:56:15
66,8,Theater,3,huttsouth,2019-01-23 09:56:15
10,is_parent,Business Services,70,huttsouth,2019-01-23 09:56:15
75,10,Clerical,16,huttsouth,2019-01-23 09:56:15
76,10,Computer Support,14,huttsouth,2019-01-23 09:56:15
77,10,Financial,5,huttsouth,2019-01-23 09:56:15
78,10,Legal,1,huttsouth,2019-01-23 09:56:15
79,10,Marketing,12,huttsouth,2019-01-23 09:56:15
81,10,Miscellaneous,9,huttsouth,2019-01-23 09:56:15
80,10,Research,13,huttsouth,2019-01-23 09:56:15
4,is_parent,Community Activities,186,huttsouth,2019-01-23 09:56:15
33,4,Clean-up / Recycling,33,huttsouth,2019-01-23 09:56:15
34,4,Community Service,32,huttsouth,2019-01-23 09:56:15
35,4,Fund-raising,17,huttsouth,2019-01-23 09:56:15
86,4,Group Projects,20,huttsouth,2019-01-23 09:56:15
36,4,Help Our TimeBank!,25,huttsouth,2019-01-23 09:56:15
39,4,Miscellaneous,9,huttsouth,2019-01-23 09:56:15
37,4,Special Projects,23,huttsouth,2019-01-23 09:56:15
38,4,Work For Social Change,27,huttsouth,2019-01-23 09:56:15
3,is_parent,Companionship,72,huttsouth,2019-01-23 09:56:15
26,3,Clubs,7,huttsouth,2019-01-23 09:56:15
27,3,Dining Out,13,huttsouth,2019-01-23 09:56:15
28,3,Email / IM,3,huttsouth,2019-01-23 09:56:15
29,3,Home Visits,22,huttsouth,2019-01-23 09:56:15
30,3,Medical Errands,17,huttsouth,2019-01-23 09:56:15
32,3,Miscellaneous,3,huttsouth,2019-01-23 09:56:15
31,3,Telephone Calls,7,huttsouth,2019-01-23 09:56:15
7,is_parent,Education,85,huttsouth,2019-01-23 09:56:15
54,7,Advocacy,10,huttsouth,2019-01-23 09:56:15
55,7,Classes / Workshops,21,huttsouth,2019-01-23 09:56:15
56,7,Computers / Technology,15,huttsouth,2019-01-23 09:56:15
57,7,Languages / Translation,6,huttsouth,2019-01-23 09:56:15
60,7,Miscellaneous,6,huttsouth,2019-01-23 09:56:15
58,7,Personal Finances,4,huttsouth,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,23,huttsouth,2019-01-23 09:56:15
2,is_parent,Help At Home,129,huttsouth,2019-01-23 09:56:15
19,2,Child Care,13,huttsouth,2019-01-23 09:56:15
20,2,Cooking,38,huttsouth,2019-01-23 09:56:15
21,2,Hair & Beauty,5,huttsouth,2019-01-23 09:56:15
22,2,Housekeeping / Chores,26,huttsouth,2019-01-23 09:56:15
25,2,Miscellaneous,10,huttsouth,2019-01-23 09:56:15
23,2,Pet Care,23,huttsouth,2019-01-23 09:56:15
24,2,Respite Care,8,huttsouth,2019-01-23 09:56:15
87,2,sewing,6,huttsouth,2019-01-23 09:56:15
9,is_parent,Home,75,huttsouth,2019-01-23 09:56:15
68,9,Car Care,5,huttsouth,2019-01-23 09:56:15
69,9,Carpentry / Construction,3,huttsouth,2019-01-23 09:56:15
70,9,Electrical,2,huttsouth,2019-01-23 09:56:15
71,9,Garden & Yard Work,43,huttsouth,2019-01-23 09:56:15
74,9,Miscellaneous,15,huttsouth,2019-01-23 09:56:15
72,9,Painting,7,huttsouth,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),27,huttsouth,2019-01-23 09:56:15
82,11,All Other Services,5,huttsouth,2019-01-23 09:56:15
83,11,For Sale,8,huttsouth,2019-01-23 09:56:15
85,11,Free Stuff,13,huttsouth,2019-01-23 09:56:15
84,11,Wanted,1,huttsouth,2019-01-23 09:56:15
6,is_parent,Recreation,60,huttsouth,2019-01-23 09:56:15
47,6,Books & Videos,11,huttsouth,2019-01-23 09:56:15
48,6,Dancing,5,huttsouth,2019-01-23 09:56:15
49,6,Events,11,huttsouth,2019-01-23 09:56:15
50,6,Games,11,huttsouth,2019-01-23 09:56:15
53,6,Miscellaneous,9,huttsouth,2019-01-23 09:56:15
51,6,Sports,10,huttsouth,2019-01-23 09:56:15
52,6,Travel,3,huttsouth,2019-01-23 09:56:15
1,is_parent,Transportation,116,huttsouth,2019-01-23 09:56:15
12,1,Errands / Shopping,32,huttsouth,2019-01-23 09:56:15
13,1,Local,41,huttsouth,2019-01-23 09:56:15
14,1,Long Distance,2,huttsouth,2019-01-23 09:56:15
15,1,Medical,18,huttsouth,2019-01-23 09:56:15
18,1,Miscellaneous,9,huttsouth,2019-01-23 09:56:15
16,1,Train / Bus / Airport,12,huttsouth,2019-01-23 09:56:15
17,1,Worship,2,huttsouth,2019-01-23 09:56:15
5,is_parent,Wellness,46,huttsouth,2019-01-23 09:56:15
40,5,Complementary Therapies,5,huttsouth,2019-01-23 09:56:15
41,5,Counseling,1,huttsouth,2019-01-23 09:56:15
42,5,Diet & Nutrition,15,huttsouth,2019-01-23 09:56:15
43,5,Fitness & Exercise,13,huttsouth,2019-01-23 09:56:15
46,5,Miscellaneous,5,huttsouth,2019-01-23 09:56:15
45,5,Yoga / Meditation,7,huttsouth,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",20,isiinc,2019-01-23 09:56:15
61,8,Classes,3,isiinc,2019-01-23 09:56:15
62,8,Crafts,7,isiinc,2019-01-23 09:56:15
63,8,Entertainment,1,isiinc,2019-01-23 09:56:15
64,8,Lessons,2,isiinc,2019-01-23 09:56:15
67,8,Miscellaneous,3,isiinc,2019-01-23 09:56:15
65,8,Photo & Video,4,isiinc,2019-01-23 09:56:15
10,is_parent,Business Services,9,isiinc,2019-01-23 09:56:15
75,10,Clerical,4,isiinc,2019-01-23 09:56:15
76,10,Computer Support,1,isiinc,2019-01-23 09:56:15
77,10,Financial,1,isiinc,2019-01-23 09:56:15
81,10,Miscellaneous,1,isiinc,2019-01-23 09:56:15
80,10,Research,2,isiinc,2019-01-23 09:56:15
4,is_parent,Community Activities,26,isiinc,2019-01-23 09:56:15
33,4,Clean-up / Recycling,4,isiinc,2019-01-23 09:56:15
34,4,Community Service,5,isiinc,2019-01-23 09:56:15
35,4,Fund-raising,4,isiinc,2019-01-23 09:56:15
86,4,Group Projects,4,isiinc,2019-01-23 09:56:15
36,4,Help Our TimeBank!,2,isiinc,2019-01-23 09:56:15
39,4,Miscellaneous,2,isiinc,2019-01-23 09:56:15
37,4,Special Projects,4,isiinc,2019-01-23 09:56:15
38,4,Work For Social Change,1,isiinc,2019-01-23 09:56:15
3,is_parent,Companionship,18,isiinc,2019-01-23 09:56:15
27,3,Dining Out,1,isiinc,2019-01-23 09:56:15
28,3,Email / IM,3,isiinc,2019-01-23 09:56:15
29,3,Home Visits,4,isiinc,2019-01-23 09:56:15
30,3,Medical Errands,4,isiinc,2019-01-23 09:56:15
32,3,Miscellaneous,3,isiinc,2019-01-23 09:56:15
31,3,Telephone Calls,3,isiinc,2019-01-23 09:56:15
7,is_parent,Education,11,isiinc,2019-01-23 09:56:15
54,7,Advocacy,2,isiinc,2019-01-23 09:56:15
55,7,Classes / Workshops,3,isiinc,2019-01-23 09:56:15
56,7,Computers / Technology,1,isiinc,2019-01-23 09:56:15
57,7,Languages / Translation,1,isiinc,2019-01-23 09:56:15
60,7,Miscellaneous,2,isiinc,2019-01-23 09:56:15
58,7,Personal Finances,1,isiinc,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,1,isiinc,2019-01-23 09:56:15
2,is_parent,Help At Home,27,isiinc,2019-01-23 09:56:15
19,2,Child Care,5,isiinc,2019-01-23 09:56:15
20,2,Cooking & Sewing,5,isiinc,2019-01-23 09:56:15
22,2,Housekeeping / Chores,8,isiinc,2019-01-23 09:56:15
25,2,Miscellaneous,3,isiinc,2019-01-23 09:56:15
23,2,Pet Care,5,isiinc,2019-01-23 09:56:15
24,2,Respite Care,1,isiinc,2019-01-23 09:56:15
9,is_parent,Home,14,isiinc,2019-01-23 09:56:15
68,9,Car Care,1,isiinc,2019-01-23 09:56:15
69,9,Carpentry / Construction,1,isiinc,2019-01-23 09:56:15
71,9,Garden & Yard Work,7,isiinc,2019-01-23 09:56:15
74,9,Miscellaneous,1,isiinc,2019-01-23 09:56:15
72,9,Painting,4,isiinc,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),6,isiinc,2019-01-23 09:56:15
82,11,All Other Services,2,isiinc,2019-01-23 09:56:15
83,11,For Sale,2,isiinc,2019-01-23 09:56:15
85,11,Free Stuff,1,isiinc,2019-01-23 09:56:15
84,11,Wanted,1,isiinc,2019-01-23 09:56:15
6,is_parent,Recreation,16,isiinc,2019-01-23 09:56:15
47,6,Books & Videos,3,isiinc,2019-01-23 09:56:15
48,6,Dancing,1,isiinc,2019-01-23 09:56:15
49,6,Events,2,isiinc,2019-01-23 09:56:15
50,6,Games,3,isiinc,2019-01-23 09:56:15
53,6,Miscellaneous,3,isiinc,2019-01-23 09:56:15
51,6,Sports,2,isiinc,2019-01-23 09:56:15
52,6,Travel,2,isiinc,2019-01-23 09:56:15
1,is_parent,Transportation,15,isiinc,2019-01-23 09:56:15
12,1,Errands / Shopping,5,isiinc,2019-01-23 09:56:15
13,1,Local,4,isiinc,2019-01-23 09:56:15
15,1,Medical,1,isiinc,2019-01-23 09:56:15
18,1,Miscellaneous,3,isiinc,2019-01-23 09:56:15
17,1,Worship,2,isiinc,2019-01-23 09:56:15
5,is_parent,Wellness,4,isiinc,2019-01-23 09:56:15
43,5,Fitness & Exercise,1,isiinc,2019-01-23 09:56:15
46,5,Miscellaneous,2,isiinc,2019-01-23 09:56:15
45,5,Yoga / Meditation,1,isiinc,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",18,jeffersoncommunity,2019-01-23 09:56:15
61,8,Classes,4,jeffersoncommunity,2019-01-23 09:56:15
62,8,Crafts,4,jeffersoncommunity,2019-01-23 09:56:15
63,8,Entertainment,4,jeffersoncommunity,2019-01-23 09:56:15
64,8,Lessons,4,jeffersoncommunity,2019-01-23 09:56:15
67,8,Miscellaneous,1,jeffersoncommunity,2019-01-23 09:56:15
65,8,Photo & Video,1,jeffersoncommunity,2019-01-23 09:56:15
10,is_parent,Business Services,8,jeffersoncommunity,2019-01-23 09:56:15
75,10,Clerical,1,jeffersoncommunity,2019-01-23 09:56:15
76,10,Computer Support,3,jeffersoncommunity,2019-01-23 09:56:15
79,10,Marketing,2,jeffersoncommunity,2019-01-23 09:56:15
80,10,Research,2,jeffersoncommunity,2019-01-23 09:56:15
4,is_parent,Community Activities,23,jeffersoncommunity,2019-01-23 09:56:15
33,4,Clean-up / Recycling,4,jeffersoncommunity,2019-01-23 09:56:15
34,4,Community Service,5,jeffersoncommunity,2019-01-23 09:56:15
35,4,Fund-raising,2,jeffersoncommunity,2019-01-23 09:56:15
86,4,Group Projects,1,jeffersoncommunity,2019-01-23 09:56:15
36,4,Help Our TimeBank!,2,jeffersoncommunity,2019-01-23 09:56:15
39,4,Miscellaneous,1,jeffersoncommunity,2019-01-23 09:56:15
37,4,Special Projects,3,jeffersoncommunity,2019-01-23 09:56:15
38,4,Work For Social Change,5,jeffersoncommunity,2019-01-23 09:56:15
3,is_parent,Companionship,13,jeffersoncommunity,2019-01-23 09:56:15
26,3,Clubs,2,jeffersoncommunity,2019-01-23 09:56:15
27,3,Dining Out,2,jeffersoncommunity,2019-01-23 09:56:15
28,3,Email / IM,3,jeffersoncommunity,2019-01-23 09:56:15
29,3,Home Visits,2,jeffersoncommunity,2019-01-23 09:56:15
30,3,Medical Errands,2,jeffersoncommunity,2019-01-23 09:56:15
32,3,Miscellaneous,1,jeffersoncommunity,2019-01-23 09:56:15
31,3,Telephone Calls,1,jeffersoncommunity,2019-01-23 09:56:15
7,is_parent,Education,13,jeffersoncommunity,2019-01-23 09:56:15
55,7,Classes / Workshops,3,jeffersoncommunity,2019-01-23 09:56:15
56,7,Computers / Technology,3,jeffersoncommunity,2019-01-23 09:56:15
57,7,Languages / Translation,1,jeffersoncommunity,2019-01-23 09:56:15
60,7,Miscellaneous,1,jeffersoncommunity,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,5,jeffersoncommunity,2019-01-23 09:56:15
2,is_parent,Help At Home,14,jeffersoncommunity,2019-01-23 09:56:15
19,2,Child Care,3,jeffersoncommunity,2019-01-23 09:56:15
20,2,Cooking & Sewing,3,jeffersoncommunity,2019-01-23 09:56:15
21,2,Hair & Beauty,1,jeffersoncommunity,2019-01-23 09:56:15
22,2,Housekeeping / Chores,1,jeffersoncommunity,2019-01-23 09:56:15
25,2,Miscellaneous,2,jeffersoncommunity,2019-01-23 09:56:15
23,2,Pet Care,3,jeffersoncommunity,2019-01-23 09:56:15
24,2,Respite Care,1,jeffersoncommunity,2019-01-23 09:56:15
9,is_parent,Home,16,jeffersoncommunity,2019-01-23 09:56:15
68,9,Car Care,1,jeffersoncommunity,2019-01-23 09:56:15
69,9,Carpentry / Construction,2,jeffersoncommunity,2019-01-23 09:56:15
70,9,Electrical,2,jeffersoncommunity,2019-01-23 09:56:15
71,9,Garden & Yard Work,7,jeffersoncommunity,2019-01-23 09:56:15
74,9,Miscellaneous,3,jeffersoncommunity,2019-01-23 09:56:15
72,9,Painting,1,jeffersoncommunity,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),2,jeffersoncommunity,2019-01-23 09:56:15
82,11,All Other Services,1,jeffersoncommunity,2019-01-23 09:56:15
85,11,Free Stuff,1,jeffersoncommunity,2019-01-23 09:56:15
6,is_parent,Recreation,6,jeffersoncommunity,2019-01-23 09:56:15
47,6,Books & Videos,2,jeffersoncommunity,2019-01-23 09:56:15
49,6,Events,1,jeffersoncommunity,2019-01-23 09:56:15
53,6,Miscellaneous,2,jeffersoncommunity,2019-01-23 09:56:15
52,6,Travel,1,jeffersoncommunity,2019-01-23 09:56:15
1,is_parent,Transportation,10,jeffersoncommunity,2019-01-23 09:56:15
12,1,Errands / Shopping,2,jeffersoncommunity,2019-01-23 09:56:15
13,1,Local,3,jeffersoncommunity,2019-01-23 09:56:15
14,1,Long Distance,2,jeffersoncommunity,2019-01-23 09:56:15
15,1,Medical,1,jeffersoncommunity,2019-01-23 09:56:15
16,1,Train / Bus / Airport,2,jeffersoncommunity,2019-01-23 09:56:15
5,is_parent,Wellness,16,jeffersoncommunity,2019-01-23 09:56:15
40,5,Complementary Therapies,4,jeffersoncommunity,2019-01-23 09:56:15
41,5,Counseling,1,jeffersoncommunity,2019-01-23 09:56:15
42,5,Diet & Nutrition,2,jeffersoncommunity,2019-01-23 09:56:15
43,5,Fitness & Exercise,3,jeffersoncommunity,2019-01-23 09:56:15
44,5,Medical Services,1,jeffersoncommunity,2019-01-23 09:56:15
46,5,Miscellaneous,3,jeffersoncommunity,2019-01-23 09:56:15
45,5,Yoga / Meditation,2,jeffersoncommunity,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",14,jerseyshore,2019-01-23 09:56:15
61,8,Classes,2,jerseyshore,2019-01-23 09:56:15
62,8,Crafts,3,jerseyshore,2019-01-23 09:56:15
63,8,Entertainment,2,jerseyshore,2019-01-23 09:56:15
64,8,Lessons,4,jerseyshore,2019-01-23 09:56:15
67,8,Miscellaneous,2,jerseyshore,2019-01-23 09:56:15
65,8,Photo & Video,1,jerseyshore,2019-01-23 09:56:15
10,is_parent,Business Services,17,jerseyshore,2019-01-23 09:56:15
75,10,Clerical,1,jerseyshore,2019-01-23 09:56:15
76,10,Computer Support,3,jerseyshore,2019-01-23 09:56:15
77,10,Financial,2,jerseyshore,2019-01-23 09:56:15
78,10,Legal,2,jerseyshore,2019-01-23 09:56:15
79,10,Marketing,2,jerseyshore,2019-01-23 09:56:15
81,10,Miscellaneous,3,jerseyshore,2019-01-23 09:56:15
80,10,Research,4,jerseyshore,2019-01-23 09:56:15
4,is_parent,Community Activities,29,jerseyshore,2019-01-23 09:56:15
33,4,Clean-up / Recycling,6,jerseyshore,2019-01-23 09:56:15
34,4,Community Service,4,jerseyshore,2019-01-23 09:56:15
35,4,Fund-raising,2,jerseyshore,2019-01-23 09:56:15
86,4,Group Projects,3,jerseyshore,2019-01-23 09:56:15
36,4,Help Our TimeBank!,4,jerseyshore,2019-01-23 09:56:15
39,4,Miscellaneous,1,jerseyshore,2019-01-23 09:56:15
37,4,Special Projects,6,jerseyshore,2019-01-23 09:56:15
38,4,Work For Social Change,3,jerseyshore,2019-01-23 09:56:15
3,is_parent,Companionship,7,jerseyshore,2019-01-23 09:56:15
26,3,Clubs,2,jerseyshore,2019-01-23 09:56:15
27,3,Dining Out,2,jerseyshore,2019-01-23 09:56:15
28,3,Email / IM,1,jerseyshore,2019-01-23 09:56:15
29,3,Home Visits,1,jerseyshore,2019-01-23 09:56:15
30,3,Medical Errands,1,jerseyshore,2019-01-23 09:56:15
7,is_parent,Education,13,jerseyshore,2019-01-23 09:56:15
54,7,Advocacy,2,jerseyshore,2019-01-23 09:56:15
55,7,Classes / Workshops,3,jerseyshore,2019-01-23 09:56:15
56,7,Computers / Technology,1,jerseyshore,2019-01-23 09:56:15
57,7,Languages / Translation,1,jerseyshore,2019-01-23 09:56:15
60,7,Miscellaneous,3,jerseyshore,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,3,jerseyshore,2019-01-23 09:56:15
2,is_parent,Help At Home,18,jerseyshore,2019-01-23 09:56:15
19,2,Child Care,1,jerseyshore,2019-01-23 09:56:15
20,2,Cooking & Sewing,5,jerseyshore,2019-01-23 09:56:15
21,2,Hair & Beauty,2,jerseyshore,2019-01-23 09:56:15
22,2,Housekeeping / Chores,5,jerseyshore,2019-01-23 09:56:15
25,2,Miscellaneous,2,jerseyshore,2019-01-23 09:56:15
23,2,Pet Care,3,jerseyshore,2019-01-23 09:56:15
9,is_parent,Home,10,jerseyshore,2019-01-23 09:56:15
69,9,Carpentry / Construction,1,jerseyshore,2019-01-23 09:56:15
70,9,Electrical,1,jerseyshore,2019-01-23 09:56:15
71,9,Garden & Yard Work,3,jerseyshore,2019-01-23 09:56:15
74,9,Miscellaneous,1,jerseyshore,2019-01-23 09:56:15
72,9,Painting,3,jerseyshore,2019-01-23 09:56:15
73,9,Plumbing,1,jerseyshore,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),4,jerseyshore,2019-01-23 09:56:15
82,11,All Other Services,1,jerseyshore,2019-01-23 09:56:15
85,11,Free Stuff,3,jerseyshore,2019-01-23 09:56:15
6,is_parent,Recreation,9,jerseyshore,2019-01-23 09:56:15
47,6,Books & Videos,1,jerseyshore,2019-01-23 09:56:15
48,6,Dancing,1,jerseyshore,2019-01-23 09:56:15
49,6,Events,1,jerseyshore,2019-01-23 09:56:15
50,6,Games,2,jerseyshore,2019-01-23 09:56:15
53,6,Miscellaneous,2,jerseyshore,2019-01-23 09:56:15
51,6,Sports,1,jerseyshore,2019-01-23 09:56:15
52,6,Travel,1,jerseyshore,2019-01-23 09:56:15
1,is_parent,Transportation,9,jerseyshore,2019-01-23 09:56:15
12,1,Errands / Shopping,3,jerseyshore,2019-01-23 09:56:15
13,1,Local,2,jerseyshore,2019-01-23 09:56:15
15,1,Medical,1,jerseyshore,2019-01-23 09:56:15
18,1,Miscellaneous,3,jerseyshore,2019-01-23 09:56:15
5,is_parent,Wellness,11,jerseyshore,2019-01-23 09:56:15
40,5,Complementary Therapies,2,jerseyshore,2019-01-23 09:56:15
41,5,Counseling,1,jerseyshore,2019-01-23 09:56:15
42,5,Diet & Nutrition,2,jerseyshore,2019-01-23 09:56:15
43,5,Fitness & Exercise,2,jerseyshore,2019-01-23 09:56:15
44,5,Medical Services,1,jerseyshore,2019-01-23 09:56:15
46,5,Miscellaneous,2,jerseyshore,2019-01-23 09:56:15
45,5,Yoga / Meditation,1,jerseyshore,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",17,kaikoura,2019-01-23 09:56:15
61,8,Classes,4,kaikoura,2019-01-23 09:56:15
62,8,Crafts,5,kaikoura,2019-01-23 09:56:15
63,8,Entertainment,2,kaikoura,2019-01-23 09:56:15
64,8,Lessons,3,kaikoura,2019-01-23 09:56:15
65,8,Photo & Video,1,kaikoura,2019-01-23 09:56:15
66,8,Theater,2,kaikoura,2019-01-23 09:56:15
10,is_parent,Business Services,4,kaikoura,2019-01-23 09:56:15
75,10,Clerical,1,kaikoura,2019-01-23 09:56:15
76,10,Computer Support,2,kaikoura,2019-01-23 09:56:15
80,10,Research,1,kaikoura,2019-01-23 09:56:15
4,is_parent,Community Activities,29,kaikoura,2019-01-23 09:56:15
33,4,Clean-up / Recycling,6,kaikoura,2019-01-23 09:56:15
34,4,Community Service,3,kaikoura,2019-01-23 09:56:15
35,4,Fund-raising,2,kaikoura,2019-01-23 09:56:15
86,4,Group Projects,4,kaikoura,2019-01-23 09:56:15
36,4,Help Our TimeBank!,4,kaikoura,2019-01-23 09:56:15
39,4,Miscellaneous,3,kaikoura,2019-01-23 09:56:15
37,4,Special Projects,3,kaikoura,2019-01-23 09:56:15
38,4,Work For Social Change,4,kaikoura,2019-01-23 09:56:15
3,is_parent,Companionship,14,kaikoura,2019-01-23 09:56:15
26,3,Clubs,1,kaikoura,2019-01-23 09:56:15
27,3,Dining Out,3,kaikoura,2019-01-23 09:56:15
28,3,Email / IM,1,kaikoura,2019-01-23 09:56:15
29,3,Home Visits,3,kaikoura,2019-01-23 09:56:15
30,3,Medical Errands,2,kaikoura,2019-01-23 09:56:15
32,3,Miscellaneous,2,kaikoura,2019-01-23 09:56:15
31,3,Telephone Calls,2,kaikoura,2019-01-23 09:56:15
7,is_parent,Education,18,kaikoura,2019-01-23 09:56:15
54,7,Advocacy,2,kaikoura,2019-01-23 09:56:15
55,7,Classes / Workshops,5,kaikoura,2019-01-23 09:56:15
56,7,Computers / Technology,1,kaikoura,2019-01-23 09:56:15
90,7,environmental awareness,1,kaikoura,2019-01-23 09:56:15
57,7,Languages / Translation,2,kaikoura,2019-01-23 09:56:15
60,7,Miscellaneous,2,kaikoura,2019-01-23 09:56:15
58,7,Personal Finances,1,kaikoura,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,4,kaikoura,2019-01-23 09:56:15
2,is_parent,Help At Home,15,kaikoura,2019-01-23 09:56:15
19,2,Child Care,2,kaikoura,2019-01-23 09:56:15
20,2,Cooking & Sewing,4,kaikoura,2019-01-23 09:56:15
22,2,Housekeeping / Chores,2,kaikoura,2019-01-23 09:56:15
25,2,Miscellaneous,2,kaikoura,2019-01-23 09:56:15
23,2,Pet Care,3,kaikoura,2019-01-23 09:56:15
24,2,Respite Care,2,kaikoura,2019-01-23 09:56:15
9,is_parent,Home,19,kaikoura,2019-01-23 09:56:15
68,9,Car Care,3,kaikoura,2019-01-23 09:56:15
69,9,Carpentry / Construction,2,kaikoura,2019-01-23 09:56:15
